"T1_hat","D1","T2_hat","D2","Z"
0.540195877618292,1,2.5,0,0
0.723934126620852,0,0.723934126620852,1,1
1.19687799628077,1,1.57082414898332,1,1
1.64029865337153,1,2.47188571320945,1,1
0.923958077156421,0,0.923958077156421,1,0
1.26690340081426,1,1.92629475476088,1,0
1.04040088147603,1,1.86911073310706,1,1
1.56428267184233,0,1.56428267184233,1,1
2.05828628016235,1,2.1499802987662,1,1
0.691518633128084,1,2.5,0,0
0.949920899153793,0,0.949920899153793,1,0
2.29294702010416,1,2.5,0,1
1.03466828037599,1,2.5,0,0
2.5,0,2.5,0,1
0.959239143504392,0,0.959239143504392,1,0
2.11312330549594,1,2.29547003738302,1,1
1.78069343665608,1,2.13897333882016,1,1
1.53673055631716,0,1.53673055631716,1,1
1.18746517181398,1,2.46821811837846,1,0
1.77080333238349,0,1.77080333238349,1,1
0.660584083540736,1,2.5,0,0
0.95737042247045,0,0.95737042247045,1,0
1.22464254055933,1,1.70783257274465,1,0
1.46317368477387,1,1.84780666568456,1,0
0.90555491141092,1,2.21182307838599,1,0
1.31086686537094,0,1.31086686537094,1,0
1.28157933232108,1,1.58780482206917,1,0
0.5585445242171,0,0.5585445242171,1,1
1.4299119642665,1,1.56082640185377,1,0
1.0992142146645,1,2.5,0,1
0.889620024547811,1,2.5,0,0
0.930925092788146,0,0.930925092788146,1,0
1.59284855656997,1,1.85578556542398,1,1
0.672517747578751,0,0.672517747578751,1,1
0.593025047454539,1,2.5,0,0
1.94485958000411,1,2.17744139862501,1,1
1.52507914109629,0,1.52507914109629,1,1
1.3611629368576,1,1.60172444682004,1,1
0.665581515309231,0,0.665581515309231,1,0
0.601992988645337,1,2.5,0,0
0.836207010361773,1,2.5,0,0
1.37868605672714,0,1.37868605672714,1,1
2.16877901754968,0,2.16877901754968,1,1
1.95868496907915,0,1.95868496907915,1,1
1.49055408515277,0,1.49055408515277,1,1
1.17021702388079,0,1.17021702388079,1,0
1.46518927511674,0,1.46518927511674,1,1
0.58178406675188,0,0.58178406675188,1,0
1.26449629540852,1,1.8168604884467,1,0
0.940249059515226,0,0.940249059515226,1,0
1.70826370589075,1,1.8931880184015,1,0
1.11750855258513,1,1.65082507900994,1,1
1.67857240468547,1,1.75551124749707,1,0
1.55461167386477,0,1.55461167386477,1,1
1.23190610749864,0,1.23190610749864,1,1
2.47428063262119,1,2.5,0,1
1.36539136616138,0,1.36539136616138,1,0
1.22807027307232,1,2.5,0,1
0.536422437175558,0,0.536422437175558,1,0
1.74094397179745,1,1.74827246178608,1,1
1.52795387801201,1,1.61079745658286,1,0
0.473929530018327,1,2.5,0,1
1.9710513622578,1,2.2139022967755,1,1
1.42502579279924,0,1.42502579279924,1,1
0.73148525051008,1,2.5,0,0
0.502004197659472,1,2.5,0,0
1.034917869136,0,1.034917869136,1,1
1.51220306328248,1,1.69103125672874,1,0
0.630461207517692,0,0.630461207517692,1,1
1.33799555980777,0,1.33799555980777,1,1
1.37278835947975,1,1.39230390560442,1,0
0.563773449624616,1,2.5,0,0
1.10093397491623,1,1.41864535075739,1,0
0.969003994708484,1,2.5,0,1
2.20533739167731,0,2.20533739167731,1,1
1.5541991945454,1,2.3897234870999,1,1
1.11089437453515,0,1.11089437453515,1,1
1.96689709275077,0,1.96689709275077,1,1
1.6447266410565,1,2.22838581352304,1,1
0.68347498308587,0,0.68347498308587,1,1
0.95261365260796,1,1.97101958466593,1,0
0.591152478216407,1,2.5,0,0
0.770622990473428,0,0.770622990473428,1,0
1.94431943656339,1,2.22255334448708,1,1
1.69384644142751,1,2.5,0,1
1.21713028630318,1,1.49708822589019,1,0
1.01968724473442,0,1.01968724473442,1,0
1.54087849508819,1,1.81331060666609,1,0
1.33388516650102,1,2.31539108350946,1,1
1.42907520722911,1,1.72071384959616,1,1
2.27275585547376,0,2.27275585547376,1,1
0.877895893013796,1,1.94259748153995,1,0
0.405462646437816,0,0.405462646437816,1,0
1.81804342756768,1,2.23059132683714,1,1
0.22209571671229,1,2.5,0,1
1.32426968101882,1,1.76155850171386,1,0
0.840051439772144,1,2.5,0,0
0.567186421649359,0,0.567186421649359,1,0
1.08618164877799,1,1.49509382716551,1,0
1.95169734574988,1,2.1366015894353,1,0
0.890585024711911,0,0.890585024711911,1,0
1.44030214922577,0,1.44030214922577,1,0
0.941783497928303,0,0.941783497928303,1,0
2.25657470691186,0,2.25657470691186,1,1
1.4116200816509,0,1.4116200816509,1,0
0.658998600223906,1,2.5,0,0
1.15858165717984,0,1.15858165717984,1,0
0.944758675806776,0,0.944758675806776,1,1
1.45223640909314,0,1.45223640909314,1,1
2.12591293821393,0,2.12591293821393,1,1
1.62995064386937,0,1.62995064386937,1,1
0.615449598456,1,2.5,0,0
0.513781775181824,0,0.513781775181824,1,0
0.64879322091778,1,2.5,0,1
1.10240289546766,1,2.5,0,1
1.25663762417123,1,1.65790865499132,1,0
0.884188889549269,0,0.884188889549269,1,1
1.58524087391992,0,1.58524087391992,1,1
1.97994647936302,1,2.01851071944563,1,1
1.23246349336756,1,1.53644227673715,1,0
0.747379200656858,1,2.5,0,0
0.982664500825324,1,2.5,0,0
0.861418571222432,0,0.861418571222432,1,0
0.798047602042964,1,2.5,0,0
1.43672346118699,1,2.14989426051551,1,0
0.93815932046477,0,0.93815932046477,1,0
1.28843721153098,0,1.28843721153098,1,1
2.24989633718638,1,2.39760388666299,1,0
1.23861132809287,0,1.23861132809287,1,0
1.11957661936408,0,1.11957661936408,1,1
1.43912378661353,0,1.43912378661353,1,1
1.07201463118562,1,1.11669545481647,1,0
1.34639272637201,0,1.34639272637201,1,0
1.41446774821412,0,1.41446774821412,1,1
1.9298072782707,0,1.9298072782707,1,1
0.752598187885606,0,0.752598187885606,1,0
1.77618962473402,1,2.03318637075458,1,0
0.802511662385544,0,0.802511662385544,1,1
1.23739007600165,0,1.23739007600165,1,0
0.39570147028092,0,0.39570147028092,1,0
1.44870395827645,0,1.44870395827645,1,1
0.913477208961337,0,0.913477208961337,1,0
1.17955799208283,1,1.50452712669929,1,0
1.03123099333764,0,1.03123099333764,1,1
0.951851935138759,1,2.5,0,1
1.01896575081218,1,2.25300360772853,1,0
1.59116889470039,0,1.59116889470039,1,1
1.78419301130064,0,1.78419301130064,1,1
0.653759290374706,0,0.653759290374706,1,0
0.568771813643892,1,2.5,0,0
2.1708304458463,1,2.5,0,1
1.78227642435825,0,1.78227642435825,1,1
1.43867398404062,1,1.98011771912152,1,1
1.38167777313739,0,1.38167777313739,1,1
1.55507571066056,1,1.97409443511887,1,0
0.839835126440322,0,0.839835126440322,1,0
1.96434526348763,0,1.96434526348763,1,1
1.39753309764941,0,1.39753309764941,1,0
0.384252429326073,1,2.5,0,0
1.19914517365111,1,1.26674998042018,1,0
2.09514676506769,1,2.38878299867302,1,1
1.72491860210388,0,1.72491860210388,1,0
1.13872062995013,1,2.32508665006818,1,0
1.2047147329361,0,1.2047147329361,1,1
0.957827565863831,0,0.957827565863831,1,0
1.72074163838118,1,2.5,0,1
1.1376528725776,0,1.1376528725776,1,1
0.921865667358064,1,2.5,0,0
2.17211697051518,1,2.5,0,1
1.96809066273558,1,2.40232034079363,1,1
1.49646045977379,1,1.7502999316011,1,1
1.44437881816693,1,2.3534929479307,1,0
1.40866287704194,0,1.40866287704194,1,0
1.14229191037691,1,2.5,0,1
0.466521037844555,0,0.466521037844555,1,0
1.12930591953858,0,1.12930591953858,1,0
1.24333177993358,0,1.24333177993358,1,1
0.941706145454667,1,2.5,0,0
0.373572038294556,0,0.373572038294556,1,0
0.897760863887904,1,2.5,0,1
0.435559491029746,0,0.435559491029746,1,0
1.28035506716972,0,1.28035506716972,1,0
1.23343405059589,0,1.23343405059589,1,0
0.867606414590886,1,2.5,0,0
1.47747779302382,1,2.32439897197202,1,0
0.832773358534928,0,0.832773358534928,1,0
1.36748004091726,0,1.36748004091726,1,1
1.83617289566178,0,1.83617289566178,1,0
1.01845319421856,1,2.26234390742871,1,1
0.84030385362684,0,0.84030385362684,1,1
1.4176985889884,1,2.5,0,1
1.2463980106788,0,1.2463980106788,1,0
0.974799512228204,1,2.01259417325748,1,0
0.704612724238484,0,0.704612724238484,1,1
1.80668630657007,1,1.97642380312831,1,1
2.5,0,2.5,0,1
0.639910628331881,0,0.639910628331881,1,0
1.2074431752213,0,1.2074431752213,1,1
1.19662498980006,0,1.19662498980006,1,1
1.33884811372075,0,1.33884811372075,1,1
0.591851482064745,1,2.5,0,0
1.24559998577956,0,1.24559998577956,1,0
1.10064213381058,1,2.04142773408399,1,0
0.528219752463516,0,0.528219752463516,1,0
1.9467489047949,0,1.9467489047949,1,1
0.970477280425453,0,0.970477280425453,1,0
0.704572785812562,1,2.5,0,1
2.22866136460969,0,2.22866136460969,1,1
0.426001940488164,1,2.5,0,0
0.91418768983826,0,0.91418768983826,1,0
0.757864119024713,0,0.757864119024713,1,0
1.01882274016577,0,1.01882274016577,1,0
0.932958249472806,1,1.85164958661904,1,0
1.35546837337769,0,1.35546837337769,1,1
1.22150624884955,1,2.5,0,1
0.242962422949226,0,0.242962422949226,1,0
2.5,0,2.5,0,1
1.58746358698832,1,1.75097062755697,1,1
0.687700987867305,0,0.687700987867305,1,0
0.852931782136351,0,0.852931782136351,1,0
0.715032917072233,1,2.5,0,1
0.928557330427139,1,2.46032968284909,1,0
0.890172420812814,1,2.5,0,0
1.89367977009042,1,2.22275497340419,1,1
1.74128921086628,1,1.98150559354756,1,0
2.01871735175153,1,2.35220246997385,1,1
0.738931509770539,0,0.738931509770539,1,0
1.04884344023644,0,1.04884344023644,1,0
0.535628998075394,1,2.5,0,0
0.834358209825067,1,2.5,0,0
1.58054013998838,1,1.91159835570761,1,1
0.557410628514128,1,2.5,0,0
0.593037849997593,0,0.593037849997593,1,0
0.863764026136944,0,0.863764026136944,1,0
0.414709031977028,0,0.414709031977028,1,1
0.415895788294506,0,0.415895788294506,1,1
1.514598700337,1,1.89422140475815,1,1
1.60845516215053,0,1.60845516215053,1,0
1.13081604745024,0,1.13081604745024,1,1
1.52203595838052,1,2.27100340707186,1,1
0.721478545567551,0,0.721478545567551,1,0
1.33070374604891,1,1.6224315892915,1,0
0.892050814258269,0,0.892050814258269,1,0
1.77162004277104,0,1.77162004277104,1,1
1.27051403191679,1,2.08134417592095,1,1
0.927383570960651,0,0.927383570960651,1,1
0.423520865659009,1,2.5,0,0
0.853001803841657,1,1.54706199857119,1,1
0.966584727764806,0,0.966584727764806,1,0
0.971241271575417,0,0.971241271575417,1,1
1.13781538031361,0,1.13781538031361,1,0
1.47330492683803,0,1.47330492683803,1,0
1.18869599259045,1,1.76326273649169,1,0
1.48966469693216,0,1.48966469693216,1,0
0.903179140610614,0,0.903179140610614,1,0
1.89145662648578,1,2.29713657233126,1,1
1.79980940696495,1,2.33242431818867,1,1
0.853519506926486,1,2.5,0,0
1.18593160761058,0,1.18593160761058,1,1
0.896122960379847,1,2.5,0,1
0.311832992240191,1,2.5,0,1
0.541569127302972,0,0.541569127302972,1,0
1.23883266248124,1,1.60305435629374,1,0
1.66334460440431,1,2.5,0,1
1.27732321612407,1,2.48944627547935,1,1
1.24772109394591,1,1.62191475783846,1,0
0.843844327990201,0,0.843844327990201,1,0
0.903261829859107,1,2.5,0,0
0.941266584342025,1,2.5,0,0
1.78446202495154,0,1.78446202495154,1,1
2.31089211384955,0,2.31089211384955,1,1
2.12314362460582,0,2.12314362460582,1,1
1.43684439741706,1,1.666766235874,1,0
0.74167383242779,0,0.74167383242779,1,0
0.886253767984822,0,0.886253767984822,1,1
1.0994409427462,1,2.2359130241986,1,0
0.512792250139036,0,0.512792250139036,1,0
0.84658483901765,1,2.5,0,0
1.39859674923483,0,1.39859674923483,1,1
0.972623968927278,0,0.972623968927278,1,0
0.973337552913416,1,2.5,0,0
1.87220412013037,1,2.31271470262326,1,1
1.08512667668409,1,1.80299332616432,1,0
1.22732736222438,1,1.81273858120677,1,1
1.56993616532331,0,1.56993616532331,1,0
1.28533206448882,0,1.28533206448882,1,1
0.914894735256779,1,2.5,0,0
1.78027494526011,1,2.05771518675588,1,1
1.25382419040291,0,1.25382419040291,1,1
0.996643753588803,0,0.996643753588803,1,0
1.90671434529945,0,1.90671434529945,1,1
1.45270267905044,1,1.58879916819714,1,0
0.95406127775412,1,2.42646552019563,1,0
1.42347524829757,1,1.60031830058748,1,1
1.69679006107295,1,1.753662933042,1,0
1.78010215105875,1,2.4664729674143,1,1
1.75910589816968,1,1.88618523283465,1,0
1.66890071097373,0,1.66890071097373,1,1
1.48773406161407,1,1.5150287167781,1,1
0.480305789082664,1,2.5,0,0
1.31481501021685,1,1.80083019979256,1,0
1.16672461541804,1,2.5,0,1
1.21043139799091,1,1.40155362214253,1,0
1.45608961386048,1,2.5,0,1
1.42567233688072,0,1.42567233688072,1,1
1.26221280463953,0,1.26221280463953,1,0
0.495349730220283,0,0.495349730220283,1,0
0.596455253253477,1,2.5,0,1
0.770135616548639,0,0.770135616548639,1,0
1.63870740879145,1,2.24187016450188,1,1
1.0135696747304,1,1.81269129539931,1,0
1.41550322368817,0,1.41550322368817,1,0
1.5195233026218,0,1.5195233026218,1,1
1.98002605168558,1,2.38736868812792,1,1
0.890361101650591,1,2.5,0,0
0.763271732546235,0,0.763271732546235,1,0
1.28286288206868,1,2.36137931497634,1,0
1.14015676985022,1,1.69699309851026,1,0
1.37976507165605,1,1.55619429722317,1,0
0.986699435486381,1,2.5,0,0
1.4405204113364,0,1.4405204113364,1,1
1.0826349419087,1,2.23362903658507,1,1
1.09080891201787,1,2.5,0,1
0.733273359626191,0,0.733273359626191,1,0
0.765821527471669,1,2.5,0,0
1.04777107937726,1,2.02832851136235,1,0
0.487155501017817,0,0.487155501017817,1,1
0.774313449106031,1,2.5,0,0
1.35534076290749,0,1.35534076290749,1,1
1.01008383487121,1,1.70894921265268,1,0
1.28386034467276,0,1.28386034467276,1,0
1.72926527662161,1,1.98529789160836,1,1
1.39559826292962,0,1.39559826292962,1,0
1.21183201038472,0,1.21183201038472,1,1
0.715073104695786,0,0.715073104695786,1,0
0.897482643975519,1,2.22323742844539,1,0
1.10422876431888,0,1.10422876431888,1,0
0.582788616070225,0,0.582788616070225,1,0
0.70895822151181,0,0.70895822151181,1,1
2.17432800497933,1,2.42360315146418,1,1
1.55707834773302,0,1.55707834773302,1,1
0.849312214285654,1,2.5,0,0
0.876393790452799,1,2.5,0,1
0.808117178650441,1,2.5,0,0
0.981913609629284,1,2.45745225475703,1,1
1.02142191879628,0,1.02142191879628,1,1
1.24893467754905,1,2.18931866821044,1,0
0.994682909451349,0,0.994682909451349,1,1
0.884321195988782,0,0.884321195988782,1,0
0.924322049887624,0,0.924322049887624,1,1
1.04620768320738,1,2.1929677954623,1,0
1.14635246699734,1,2.5,0,1
1.54884511824574,1,1.56082880608232,1,1
0.941118220952264,1,2.5,0,0
0.991381825796121,0,0.991381825796121,1,1
1.99773415598906,0,1.99773415598906,1,0
1.02047869846328,1,1.71797182071094,1,1
0.806226558518387,1,2.5,0,0
1.2799465440498,1,2.21580152377512,1,1
1.25739588819372,1,1.57090902636255,1,1
1.3717935554154,0,1.3717935554154,1,0
1.26907669926584,0,1.26907669926584,1,1
1.25149935761104,0,1.25149935761104,1,1
0.962514787831607,0,0.962514787831607,1,0
1.65271829161656,0,1.65271829161656,1,0
0.486263644677294,0,0.486263644677294,1,0
1.11223477504521,0,1.11223477504521,1,1
2.14260469068801,1,2.5,0,1
0.672370697993582,1,2.5,0,1
1.2298948603202,0,1.2298948603202,1,1
0.85611372676176,1,2.5,0,1
1.35194914919425,1,2.01292989699983,1,1
2.09986275335059,0,2.09986275335059,1,1
0.92302631771717,0,0.92302631771717,1,0
0.743926331963437,0,0.743926331963437,1,0
1.79531016622451,0,1.79531016622451,1,1
1.93442227404554,1,1.95269920555971,1,1
1.03326625979058,0,1.03326625979058,1,0
0.708715720678432,1,2.5,0,1
1.84291828112001,0,1.84291828112001,1,1
0.957290617354417,0,0.957290617354417,1,0
1.03460391126133,0,1.03460391126133,1,1
1.25555813612171,0,1.25555813612171,1,1
1.76052739758489,0,1.76052739758489,1,1
1.71257901388306,0,1.71257901388306,1,1
1.36482495004095,1,2.46382906651813,1,1
1.76643809222558,1,2.5,0,1
1.1872690553908,0,1.1872690553908,1,0
1.35200775196932,0,1.35200775196932,1,1
1.38931724918887,0,1.38931724918887,1,1
1.01483611131555,0,1.01483611131555,1,0
1.1755373981097,0,1.1755373981097,1,0
0.982802185792642,1,2.5,0,1
0.410472731652839,0,0.410472731652839,1,0
0.903266158726753,1,2.5,0,1
2.04038441658834,0,2.04038441658834,1,1
2.00054517689547,0,2.00054517689547,1,1
1.39443130241013,1,2.38472242173054,1,0
1.22283524370948,0,1.22283524370948,1,1
0.640657678709413,0,0.640657678709413,1,0
0.990476169893524,1,2.5,0,0
1.43622390779508,0,1.43622390779508,1,1
0.947848903619299,0,0.947848903619299,1,1
1.80863247130597,0,1.80863247130597,1,1
1.18750245954526,0,1.18750245954526,1,1
0.731455007726152,1,2.5,0,0
1.86160951062952,1,2.42226881395472,1,1
1.01696425264907,1,2.20089121669561,1,0
1.63262572469254,0,1.63262572469254,1,0
1.29416640291365,0,1.29416640291365,1,1
1.66848630839743,0,1.66848630839743,1,1
1.34324163346359,1,2.13251981897208,1,0
2.31635938494682,0,2.31635938494682,1,1
0.695639579041395,0,0.695639579041395,1,0
0.855043953558963,1,2.5,0,0
2.00697897047643,0,2.00697897047643,1,1
1.33512781136601,1,1.46995565987277,1,0
1.18409865868572,0,1.18409865868572,1,0
0.442434097631345,1,2.5,0,0
1.50799770966096,0,1.50799770966096,1,1
1.35010889619236,0,1.35010889619236,1,0
1.0958689829936,0,1.0958689829936,1,1
0.421447907030301,0,0.421447907030301,1,0
0.832528773600626,0,0.832528773600626,1,0
0.768308598676091,0,0.768308598676091,1,1
1.44366929802567,1,1.61120610507393,1,0
1.70449448303813,0,1.70449448303813,1,0
0.857317900140608,1,2.5,0,1
1.08008049985581,1,1.86639412993478,1,1
2.22926827166523,1,2.5,0,1
1.01120885489566,0,1.01120885489566,1,1
1.06560564747061,1,2.5,0,1
0.692732265888953,0,0.692732265888953,1,1
0.81432265329554,1,2.5,0,0
1.09651782749521,0,1.09651782749521,1,1
1.22388943429535,1,1.64587208261832,1,1
1.61473265685742,1,1.85523842385231,1,1
1.34679187431851,1,2.35001992175028,1,0
0.993666864927208,0,0.993666864927208,1,0
1.19250215093286,1,2.234670652142,1,0
1.81235874802382,1,2.21848548158899,1,0
1.07027131080998,0,1.07027131080998,1,1
0.864451362248127,0,0.864451362248127,1,0
0.696866842721185,1,2.5,0,0
1.5840434263916,0,1.5840434263916,1,1
1.38456383541109,1,2.5,0,1
1.19447729912203,1,1.37386536564769,1,0
1.62811742654662,1,1.63269833799575,1,1
1.01167055600475,1,2.5,0,0
1.36172486133891,0,1.36172486133891,1,0
1.73087116108329,0,1.73087116108329,1,1
0.895017974315836,0,0.895017974315836,1,1
2.5,0,2.5,0,1
1.43598520273148,1,2.16201063809543,1,0
1.84638167511784,1,2.20384030678186,1,1
1.74405188214642,1,2.5,0,1
0.651995513526694,0,0.651995513526694,1,1
0.857898096869148,1,2.5,0,0
1.1834326113787,0,1.1834326113787,1,0
1.07573301263522,0,1.07573301263522,1,1
1.63421887704645,1,2.43893449526972,1,1
0.508358429135784,1,2.5,0,0
1.42428551012055,0,1.42428551012055,1,0
0.651783008295629,1,2.5,0,1
1.47520488655016,1,1.63863240332826,1,1
1.54878395079073,1,2.02811574433177,1,1
0.876908793167904,0,0.876908793167904,1,0
2.03320642451861,0,2.03320642451861,1,1
0.954340982075836,1,2.15415389403877,1,1
1.94202821328797,1,2.18269799722669,1,1
1.47402800830485,0,1.47402800830485,1,1
2.22686345355455,1,2.31221805336935,1,0
1.32956473637953,1,2.5,0,1
1.70010816941918,0,1.70010816941918,1,0
1.28416282264985,1,1.62523239297542,1,1
